Fecha,Hora,Delito,Delitos_code,POINT_X,POINT_Y,Area Policiaca
2016-07-08,00:13:00,6,Apropiacion Ilegal,18.17292386,-66.94050101,Mayaguez
2016-07-08,07:00:00,9,Otros,18.44554427,-66.01685648,Carolina
2016-07-08,16:00:00,5,Escalamiento,18.33575073,-66.99259984,Aguadilla
2016-07-08,11:00:00,9,Otros,18.37649815,-66.02836176,Carolina
2016-07-08,21:10:00,6,Apropiacion Ilegal,18.38153836,-65.97208653,Carolina
2016-07-08,20:31:00,9,Otros,18.44701932,-65.9067754,Carolina
2016-07-08,14:58:00,6,Apropiacion Ilegal,18.21796691,-66.04024059,Caguas
2016-07-08,11:30:00,6,Apropiacion Ilegal,18.38515218,-66.13777946,Bayamon
2016-07-08,10:00:00,6,Apropiacion Ilegal,18.45130079,-66.048771,San Juan
2016-07-08,12:00:00,9,Otros,18.49789378,-67.13271193,Aguadilla
2016-07-08,07:30:00,3,Robo,18.33809847,-66.99000267,Aguadilla
2016-07-08,21:31:00,5,Escalamiento,18.38067352,-66.0683898,San Juan
2016-07-08,16:20:00,6,Apropiacion Ilegal,18.39332311,-66.02700344,San Juan
2016-07-08,18:40:00,6,Apropiacion Ilegal,18.40352546,-66.19553869,Bayamon
2016-07-08,13:27:00,6,Apropiacion Ilegal,18.41363452,-66.16996225,Bayamon
2016-07-08,01:28:00,6,Apropiacion Ilegal,18.05019537,-66.69780739,Ponce
2016-07-08,12:21:00,9,Otros,18.3877576,-65.98093867,Carolina
2016-07-08,15:53:00,5,Escalamiento,18.28092483,-66.03232187,Caguas
2016-07-08,17:35:00,6,Apropiacion Ilegal,18.19887646,-67.14885366,Mayaguez
2016-07-08,07:40:00,6,Apropiacion Ilegal,NA,NA,Carolina
2016-07-08,03:05:00,7,Vehiculo Hurtado,18.37237957,-66.20683376,Bayamon
2016-07-08,19:01:00,4,Agresion Agravada,18.19148921,-66.33785343,Aibonito
2016-07-08,12:37:00,5,Escalamiento,18.44594733,-67.13687367,Aguadilla
2016-07-08,13:00:00,9,Otros,18.29973521,-66.58825973,Utuado
2016-07-08,02:06:00,5,Escalamiento,18.17034408,-66.36230521,Aibonito
2016-07-08,12:14:00,6,Apropiacion Ilegal,18.23219115,-67.1542271,Mayaguez
2016-07-08,16:36:00,5,Escalamiento,18.36305307,-66.16244089,Bayamon
2016-07-08,17:55:00,6,Apropiacion Ilegal,18.02914337,-67.17417811,Mayaguez
2016-07-08,20:43:00,6,Apropiacion Ilegal,18.0443659,-66.50964036,Ponce
2016-07-08,13:30:00,6,Apropiacion Ilegal,18.09361204,-65.84308421,Humacao
2016-07-08,17:33:00,9,Otros,18.21444541,-66.61649616,Utuado
2016-07-08,01:00:00,5,Escalamiento,18.3794566,-65.92188023,Carolina
2016-07-08,18:30:00,9,Otros,18.30537481,-66.880136,Utuado
2016-07-08,15:00:00,6,Apropiacion Ilegal,18.44401875,-66.02894657,Carolina
2016-07-08,16:00:00,6,Apropiacion Ilegal,18.48964545,-66.95973885,Aguadilla
2016-07-08,07:34:00,6,Apropiacion Ilegal,NA,NA,Fajardo
2016-07-08,17:20:00,9,Otros,18.26545397,-66.71151705,Utuado
2016-07-08,15:30:00,9,Otros,18.3372617,-66.98859874,Aguadilla
2016-07-08,15:30:00,9,Otros,18.3372617,-66.98859874,Aguadilla
2016-07-08,02:28:00,9,Otros,18.30436144,-65.92857368,Carolina
2016-07-08,20:05:00,3,Robo,18.36484964,-66.19259993,Bayamon
2016-07-08,23:10:00,4,Agresion Agravada,17.95155949,-66.18001451,Guayama
2016-07-08,14:17:00,9,Otros,18.3991,-65.94208865,Carolina
2016-07-08,13:00:00,6,Apropiacion Ilegal,18.23810803,-66.25459152,Aibonito
2016-07-08,16:38:00,9,Otros,NA,NA,Utuado
2016-07-08,10:16:00,6,Apropiacion Ilegal,18.31465777,-66.00316518,Carolina
2016-07-08,13:34:00,5,Escalamiento,18.34811157,-65.6616035,Fajardo
2016-07-08,06:58:00,6,Apropiacion Ilegal,18.15571826,-67.14363622,Mayaguez
2016-07-08,19:40:00,6,Apropiacion Ilegal,18.36475449,-65.99579473,Carolina
2016-07-08,14:12:00,6,Apropiacion Ilegal,18.00554528,-66.61277202,Ponce
2016-07-08,10:50:00,5,Escalamiento,18.2562333,-66.68149126,Utuado
2016-07-08,16:18:00,4,Agresion Agravada,18.18525063,-67.15119173,Mayaguez
2016-07-07,10:15:00,6,Apropiacion Ilegal,18.42210418,-66.099542,San Juan
2016-07-07,19:00:00,6,Apropiacion Ilegal,18.15513338,-67.14512039,Mayaguez
2016-07-07,12:38:00,6,Apropiacion Ilegal,18.41121915,-66.23769793,Bayamon
2016-07-07,22:14:00,6,Apropiacion Ilegal,18.45395959,-67.08177777,Aguadilla
2016-07-07,03:00:00,8,Incendio Malicioso,18.08226072,-66.96418646,Mayaguez
2016-07-07,03:06:00,9,Otros,18.40205229,-65.948712509999993,Carolina
2016-07-07,18:25:00,9,Otros,18.39046903,-65.96004602,Carolina
2016-07-07,13:40:00,9,Otros,18.21864283,-66.59125887,Utuado
2016-07-07,09:44:00,6,Apropiacion Ilegal,18.41105117,-65.97158174,Carolina
2016-07-07,08:54:00,5,Escalamiento,18.27876061,-65.64047989,Fajardo
2016-07-07,20:00:00,7,Vehiculo Hurtado,18.47862195,-66.77343133,Arecibo
2016-07-07,22:45:00,6,Apropiacion Ilegal,18.20238576,-65.98249125,Caguas
2016-07-07,13:09:00,5,Escalamiento,18.24471605,-65.87527919,Caguas
2016-07-07,19:44:00,6,Apropiacion Ilegal,18.35614325,-66.17983619,Bayamon
2016-07-07,23:58:00,3,Robo,18.44504163,-66.37754887,Bayamon
2016-07-07,18:00:00,9,Otros,18.37984992,-65.960938959999993,Carolina
2016-07-07,16:00:00,6,Apropiacion Ilegal,18.03066464,-66.85510332,Ponce
2016-07-07,17:05:00,6,Apropiacion Ilegal,18.2794787,-66.19686065,Bayamon
2016-07-07,15:19:00,4,Agresion Agravada,NA,NA,Fajardo
2016-07-07,11:40:00,9,Otros,18.3683667,-65.95281662,Carolina
2016-07-07,11:38:00,9,Otros,18.36715731,-67.05732036,Aguadilla
2016-07-07,03:04:00,7,Vehiculo Hurtado,18.29447922,-66.88161362,Utuado
2016-07-07,18:15:00,6,Apropiacion Ilegal,17.98761282,-66.65156685,Ponce
2016-07-07,23:24:00,6,Apropiacion Ilegal,18.38691374,-66.14192841,Bayamon
2016-07-07,11:00:00,8,Incendio Malicioso,18.07951813,-67.03468034,Mayaguez
2016-07-07,09:00:00,5,Escalamiento,18.48908648,-66.78898273,Arecibo
2016-07-07,08:00:00,5,Escalamiento,18.48157059,-66.82071837,Arecibo
2016-07-07,11:21:00,6,Apropiacion Ilegal,18.25499311,-66.04676871,Caguas
2016-07-07,07:00:00,6,Apropiacion Ilegal,18.48137046,-66.76442213,Arecibo
2016-07-07,15:30:00,9,Otros,18.48924107,-66.95981249,Aguadilla
2016-07-07,08:00:00,6,Apropiacion Ilegal,17.99686786,-66.65114395,Ponce
2016-07-07,14:14:00,6,Apropiacion Ilegal,18.3835039,-66.05771578,San Juan
2016-07-07,07:30:00,7,Vehiculo Hurtado,18.39538145,-65.95272981,Carolina
2016-07-07,09:00:00,6,Apropiacion Ilegal,18.23869134,-66.05409794,Caguas
2016-07-07,19:10:00,9,Otros,18.36628579,-65.98926602,Carolina
2016-07-07,08:00:00,5,Escalamiento,18.4791242,-66.79016453,Arecibo
2016-07-07,10:19:00,9,Otros,18.18035785,-66.66356924,Utuado
2016-07-07,19:27:00,9,Otros,18.30601728,-65.90862046,Carolina
2016-07-07,23:00:00,5,Escalamiento,18.0217264,-66.59586176,Ponce
2016-07-07,14:19:00,6,Apropiacion Ilegal,18.23411696,-66.03268308,Caguas
2016-07-07,15:30:00,9,Otros,NA,NA,Carolina
2016-07-07,12:00:00,6,Apropiacion Ilegal,18.04202779,-66.64920151,Ponce
2016-07-07,23:46:00,9,Otros,18.2227111,-66.59081582,Utuado
2016-07-07,15:19:00,4,Agresion Agravada,NA,NA,Fajardo
2016-07-07,05:20:00,6,Apropiacion Ilegal,18.45902839,-65.99151774,Carolina
2016-07-07,12:56:00,7,Vehiculo Hurtado,18.2384286,-66.03835929,Caguas
2016-07-07,01:30:00,5,Escalamiento,18.18166121,-65.85075751,Humacao
2016-07-07,18:00:00,6,Apropiacion Ilegal,17.98413983,-66.11509541,Guayama
2016-07-07,09:22:00,6,Apropiacion Ilegal,18.41503277,-66.03182388,San Juan
2016-07-07,18:38:00,4,Agresion Agravada,NA,NA,Fajardo
2016-07-07,20:26:00,6,Apropiacion Ilegal,18.44758585,-66.05312106,San Juan
2016-07-07,22:50:00,9,Otros,18.40605347,-65.9664634,Carolina
2016-07-07,06:00:00,6,Apropiacion Ilegal,18.01581322,-66.61396832,Ponce
2016-07-07,17:45:00,6,Apropiacion Ilegal,18.20537495,-67.13712338,Mayaguez
2016-07-07,22:16:00,6,Apropiacion Ilegal,18.23158412,-65.92682126,Caguas
2016-07-07,08:30:00,5,Escalamiento,18.38665239,-67.17349887,Aguadilla
2016-07-07,13:00:00,6,Apropiacion Ilegal,18.44144505,-66.54277808,Arecibo
2016-07-07,10:25:00,9,Otros,NA,NA,Carolina
2016-07-07,18:47:00,6,Apropiacion Ilegal,18.43419154,-66.03787138,San Juan
2016-07-07,04:01:00,7,Vehiculo Hurtado,18.391161,-66.41170015,Bayamon
2016-07-07,09:43:00,7,Vehiculo Hurtado,18.316295,-66.223256,Bayamon
2016-07-07,17:31:00,9,Otros,18.45194684,-67.15173886,Aguadilla
2016-07-07,04:42:00,4,Agresion Agravada,18.47416184,-67.12759612,Aguadilla
2016-07-07,04:25:00,5,Escalamiento,18.34072344,-66.01861841,Carolina
2016-07-07,21:41:00,6,Apropiacion Ilegal,18.2360175,-66.0337328,Caguas
2016-07-07,17:30:00,9,Otros,18.44605615,-66.033821,Carolina
2016-07-07,19:34:00,9,Otros,18.39808969,-65.95333749,Carolina
2016-07-07,14:50:00,6,Apropiacion Ilegal,NA,NA,Carolina
2016-07-07,01:09:00,4,Agresion Agravada,18.21274348,-66.05421749,Caguas
2016-07-07,01:21:00,9,Otros,NA,NA,Carolina
2016-07-07,13:54:00,5,Escalamiento,18.36853209,-66.04956175,San Juan
2016-07-07,15:33:00,6,Apropiacion Ilegal,18.37867396,-66.18715266,Bayamon
2016-07-07,08:11:00,7,Vehiculo Hurtado,18.3812211,-66.16943407,Bayamon
2016-07-07,08:15:00,5,Escalamiento,18.334811469999998,-66.99518288,Aguadilla
2016-07-07,09:00:00,6,Apropiacion Ilegal,18.11301055,-67.07375834,Mayaguez
2016-07-07,21:11:00,6,Apropiacion Ilegal,18.22609236,-66.03768976,Caguas
2016-07-07,21:38:00,9,Otros,18.50750968,-67.02466364,Aguadilla
2016-07-07,11:43:00,6,Apropiacion Ilegal,18.41046408,-65.99988224,Carolina
2016-07-07,12:43:00,9,Otros,18.34993664,-66.03797434,Carolina
2016-07-07,04:42:00,4,Agresion Agravada,18.47297527,-67.12698369,Aguadilla
2016-07-07,14:28:00,5,Escalamiento,18.04633234,-66.54407831,Ponce
2016-07-07,12:10:00,5,Escalamiento,18.04633234,-66.54407831,Ponce
2016-07-07,11:59:00,6,Apropiacion Ilegal,18.27346019,-66.71054247,Utuado
2016-07-07,02:28:00,4,Agresion Agravada,18.34112891,-66.3115076,Bayamon
2016-07-07,08:47:00,6,Apropiacion Ilegal,18.4470237,-66.15186744,Bayamon
2016-07-07,19:00:00,6,Apropiacion Ilegal,18.17567405,-65.9109017,Humacao
2016-07-07,02:30:00,6,Apropiacion Ilegal,18.45229618,-66.06524704,San Juan
2016-07-07,11:50:00,6,Apropiacion Ilegal,18.21224845,-67.15299712,Mayaguez
2016-07-07,22:47:00,3,Robo,18.3177185,-66.38994153,Arecibo
2016-07-07,09:15:00,6,Apropiacion Ilegal,18.37549729,-65.92892296,Carolina
2016-07-07,11:00:00,7,Vehiculo Hurtado,18.38218497,-65.95385627,Carolina
2016-07-07,09:30:00,6,Apropiacion Ilegal,18.39521589,-65.98327051,Carolina
2016-07-07,23:28:00,5,Escalamiento,18.40438062,-66.03439936,San Juan
2016-07-07,16:00:00,5,Escalamiento,18.02554598,-66.78690624,Ponce
2016-07-07,17:12:00,7,Vehiculo Hurtado,18.23127418,-65.90953517,Caguas
2016-07-07,08:00:00,5,Escalamiento,18.2961846,-66.49280145,Arecibo
2016-07-07,13:00:00,6,Apropiacion Ilegal,NA,NA,Humacao
2016-07-07,09:00:00,6,Apropiacion Ilegal,18.03603891,-66.85040939,Ponce
2016-07-07,00:10:00,4,Agresion Agravada,18.32008593,-66.47346505,Arecibo
2016-07-07,08:54:00,6,Apropiacion Ilegal,18.45705717,-66.08595689,San Juan
2016-07-07,10:00:00,9,Otros,NA,NA,Carolina
2016-07-07,19:00:00,9,Otros,18.37817804,-65.90150168,Carolina
2016-07-07,22:10:00,6,Apropiacion Ilegal,18.03568353,-66.62258981,Ponce
2016-07-07,17:45:00,7,Vehiculo Hurtado,18.40682425,-65.99540605,San Juan
2016-07-07,19:50:00,9,Otros,NA,NA,Carolina
2016-07-07,21:11:00,6,Apropiacion Ilegal,18.18323742,-65.96654342,Caguas
2016-07-07,00:34:00,3,Robo,18.44186829,-66.42697422,Bayamon
2016-07-07,09:00:00,6,Apropiacion Ilegal,18.02705962,-66.52159238,Ponce
2016-07-07,20:51:00,6,Apropiacion Ilegal,18.48678107,-66.79546449,Arecibo
2016-07-07,08:29:00,6,Apropiacion Ilegal,18.46346868,-66.0859045,San Juan
2016-07-07,17:23:00,5,Escalamiento,18.37009638,-66.05489753,San Juan
2016-07-07,19:45:00,6,Apropiacion Ilegal,18.12611103,-66.49492576,Ponce
2016-07-07,13:23:00,6,Apropiacion Ilegal,18.19814999,-66.11650733,Caguas
2016-07-07,08:22:00,6,Apropiacion Ilegal,18.37577514,-65.88338852,Carolina
2016-07-07,07:11:00,7,Vehiculo Hurtado,18.36001614,-66.07596998,San Juan
2016-07-07,14:38:00,9,Otros,18.46617403,-67.1437351,Aguadilla
2016-07-07,17:54:00,9,Otros,18.45897061,-67.16386201,Aguadilla
2016-07-07,09:12:00,6,Apropiacion Ilegal,18.33379519,-65.65411167,Fajardo
2016-07-07,14:00:00,9,Otros,18.34382737,-67.00002911,Aguadilla
2016-07-07,00:38:00,6,Apropiacion Ilegal,18.36884167,-66.1565852,Bayamon
2016-07-07,10:21:00,6,Apropiacion Ilegal,18.44168421,-66.07748623,San Juan
2016-07-07,14:39:00,6,Apropiacion Ilegal,18.4112516,-66.04369671,San Juan
2016-07-07,11:48:00,7,Vehiculo Hurtado,18.40487226,-66.06034979,San Juan
2016-07-07,05:30:00,5,Escalamiento,NA,NA,Carolina
2016-07-07,20:22:00,3,Robo,18.00629266,-66.59977723,Ponce
2016-07-07,04:30:00,1,Asesinato,18.38987693,-66.18728966,Bayamon
2016-07-07,06:47:00,6,Apropiacion Ilegal,18.4551707,-65.97281671,Carolina
2016-07-07,15:32:00,3,Robo,18.19981047,-66.01987859,Caguas
2016-07-07,09:17:00,5,Escalamiento,18.446684050000002,-66.40756855,Bayamon
2016-07-07,21:37:00,6,Apropiacion Ilegal,18.22613662,-66.03479015,Caguas
2016-07-07,12:22:00,3,Robo,18.44711421,-66.07210286,San Juan
2016-07-07,06:56:00,5,Escalamiento,18.14650216,-65.79643192,Humacao
2016-07-07,01:16:00,9,Otros,NA,NA,Carolina
2016-07-07,22:22:00,3,Robo,18.47797617,-66.327343870000007,Bayamon
2016-07-07,20:10:00,7,Vehiculo Hurtado,18.37848211,-66.04109853,San Juan
2016-07-07,19:54:00,4,Agresion Agravada,18.41599281,-66.22565409,Bayamon
2016-07-07,21:00:00,6,Apropiacion Ilegal,18.01940859,-66.79144948,Ponce
2016-07-07,03:06:00,9,Otros,NA,NA,Carolina
2016-07-07,11:26:00,6,Apropiacion Ilegal,18.37269221,-66.14446947,Bayamon
2016-07-07,10:00:00,5,Escalamiento,18.37736361,-65.90106733,Carolina
2016-07-07,10:00:00,6,Apropiacion Ilegal,18.090573,-67.0289382,Mayaguez
2016-07-07,06:55:00,7,Vehiculo Hurtado,18.26339386,-66.04540367,Caguas
2016-07-07,01:19:00,9,Otros,NA,NA,Carolina
2016-07-07,14:13:00,5,Escalamiento,18.04633234,-66.54407831,Ponce
2016-07-07,22:20:00,5,Escalamiento,18.33353575,-65.6467977,Fajardo
2016-07-07,11:51:00,9,Otros,18.43636631,-66.00923203,Carolina
2016-07-07,04:42:00,4,Agresion Agravada,18.47396152,-67.12686607,Aguadilla
2016-07-06,07:00:00,6,Apropiacion Ilegal,18.44660817,-66.39195727,Bayamon
2016-07-06,19:16:00,9,Otros,18.4095039,-67.15311772,Aguadilla
2016-07-06,15:44:00,7,Vehiculo Hurtado,18.38887255,-66.09808535,San Juan
2016-07-06,16:22:00,9,Otros,18.33824144,-66.99228289,Aguadilla
2016-07-06,01:00:00,4,Agresion Agravada,18.39567743,-66.09951754,San Juan
2016-07-06,16:20:00,9,Otros,18.33350143,-67.25084264,Aguadilla
2016-07-06,11:00:00,6,Apropiacion Ilegal,18.36053243,-66.1882461,Bayamon
2016-07-06,17:07:00,9,Otros,18.39169352,-67.10762099,Aguadilla
2016-07-06,13:40:00,4,Agresion Agravada,18.04370983,-66.64569632,Ponce
2016-07-06,20:11:00,6,Apropiacion Ilegal,18.10797586,-66.15952288,Guayama
2016-07-06,09:30:00,9,Otros,18.38067656,-65.9973196,Carolina
2016-07-06,16:37:00,9,Otros,18.44936075,-67.15046639,Aguadilla
2016-07-06,17:57:00,6,Apropiacion Ilegal,18.45179061,-66.15990217,Bayamon
2016-07-06,16:27:00,9,Otros,18.31872449,-67.23991909,Aguadilla
2016-07-06,13:08:00,6,Apropiacion Ilegal,18.46972423,-67.02572099,Aguadilla
2016-07-06,02:30:00,9,Otros,18.43015282,-66.00698441,Carolina
2016-07-06,15:00:00,9,Otros,NA,NA,Carolina
2016-07-06,03:17:00,4,Agresion Agravada,18.39689716,-66.04612028,San Juan
2016-07-06,16:35:00,9,Otros,18.3951115,-65.97767564,Carolina
2016-07-06,21:44:00,6,Apropiacion Ilegal,18.44954352,-66.06229706,San Juan
2016-07-06,16:38:00,9,Otros,18.44497757,-67.14736191,Aguadilla
2016-07-06,13:00:00,5,Escalamiento,18.17493551,-66.34095757,Aibonito
2016-07-06,01:23:00,1,Asesinato,18.41647377,-66.0418368,San Juan
2016-07-06,02:42:00,6,Apropiacion Ilegal,18.03058727,-66.59374005,Ponce
2016-07-06,11:34:00,6,Apropiacion Ilegal,18.50483431,-67.12305953,Aguadilla
2016-07-06,12:24:00,9,Otros,18.33053305,-67.25160783,Aguadilla
2016-07-06,20:05:00,6,Apropiacion Ilegal,18.12558645,-66.13471331,Guayama
2016-07-06,10:25:00,6,Apropiacion Ilegal,18.45224697,-66.06496518,San Juan
2016-07-06,07:43:00,5,Escalamiento,18.43907785,-66.05934665,San Juan
2016-07-06,09:22:00,9,Otros,18.42510069,-67.15000093,Aguadilla
2016-07-06,21:02:00,5,Escalamiento,18.40362127,-66.07122228,San Juan
2016-07-06,20:50:00,6,Apropiacion Ilegal,18.20227047,-66.05194845,Caguas
2016-07-06,20:32:00,6,Apropiacion Ilegal,18.37030772,-66.0677762,San Juan
2016-07-06,13:00:00,9,Otros,18.43151742,-66.01652112,Carolina
2016-07-06,02:44:00,7,Vehiculo Hurtado,18.44562335,-66.07125795,San Juan
2016-07-06,09:31:00,9,Otros,18.45912053,-67.1645551,Aguadilla
2016-07-06,19:34:00,4,Agresion Agravada,18.4724408,-67.13812782,Aguadilla
2016-07-06,06:00:00,7,Vehiculo Hurtado,18.2386704,-66.26775403,Aibonito
2016-07-06,10:31:00,9,Otros,18.27647866,-66.70748092,Utuado
2016-07-06,02:47:00,4,Agresion Agravada,18.25382472,-65.97619523,Caguas
2016-07-06,23:00:00,6,Apropiacion Ilegal,NA,NA,Carolina
2016-07-06,08:30:00,5,Escalamiento,18.0740843,-66.36561635,Aibonito
2016-07-06,14:57:00,6,Apropiacion Ilegal,18.36677964,-66.15951631,Bayamon
2016-07-06,02:10:00,6,Apropiacion Ilegal,18.44746704,-66.075546309999993,San Juan
2016-07-06,12:32:00,6,Apropiacion Ilegal,18.42524815,-66.04707718,San Juan
2016-07-06,19:24:00,4,Agresion Agravada,18.25163214,-66.03897183,Caguas
2016-07-06,14:45:00,6,Apropiacion Ilegal,17.99602832,-66.61633928,Ponce
2016-07-06,17:30:00,9,Otros,NA,NA,Carolina
2016-07-06,13:29:00,9,Otros,NA,NA,Carolina
2016-07-06,19:44:00,5,Escalamiento,18.39959228,-66.01187829,San Juan
2016-07-06,17:00:00,6,Apropiacion Ilegal,18.46847799,-66.73168478,Arecibo
2016-07-06,12:10:00,6,Apropiacion Ilegal,18.36520698,-66.07535947,San Juan
2016-07-06,12:46:00,5,Escalamiento,18.39521097,-66.08057446,San Juan
2016-07-06,10:45:00,7,Vehiculo Hurtado,18.39520519,-65.99779161,Carolina
2016-07-06,15:45:00,9,Otros,NA,NA,Carolina
2016-07-06,17:00:00,6,Apropiacion Ilegal,NA,NA,Humacao
2016-07-06,22:16:00,1,Asesinato,18.33550133,-66.20003706,Bayamon
2016-07-06,19:34:00,9,Otros,18.16449263,-66.72418084,Utuado
2016-07-06,14:42:00,9,Otros,18.29854451,-66.87847408,Utuado
2016-07-06,17:21:00,6,Apropiacion Ilegal,18.44873371,-66.08071944,San Juan
2016-07-06,03:21:00,3,Robo,18.28482905,-66.25439829,Bayamon
2016-07-06,16:56:00,9,Otros,18.46243216,-67.15472756,Aguadilla
2016-07-06,14:47:00,4,Agresion Agravada,18.39824903,-66.07233211,San Juan
2016-07-06,08:00:00,5,Escalamiento,18.38460878,-67.01715509,Aguadilla
2016-07-06,10:46:00,6,Apropiacion Ilegal,18.38773372,-66.0648622,San Juan
2016-07-06,07:26:00,6,Apropiacion Ilegal,18.38374504,-66.17844834,Bayamon
2016-07-06,22:40:00,4,Agresion Agravada,NA,NA,Fajardo
2016-07-06,01:30:00,9,Otros,18.49806945,-67.01719801,Aguadilla
2016-07-06,00:34:00,3,Robo,18.14046627,-66.16748386,Caguas
2016-07-06,10:33:00,4,Agresion Agravada,18.39465783,-65.88851352,Carolina
2016-07-06,19:00:00,5,Escalamiento,18.4455424,-66.38445365,Bayamon
2016-07-06,10:53:00,6,Apropiacion Ilegal,18.46323723,-66.11671782,San Juan
2016-07-06,10:54:00,6,Apropiacion Ilegal,18.45080283,-65.90464107,Carolina
2016-07-06,23:35:00,6,Apropiacion Ilegal,NA,NA,Fajardo
2016-07-06,10:00:00,6,Apropiacion Ilegal,18.18902725,-66.321644,Aibonito
2016-07-06,18:27:00,6,Apropiacion Ilegal,18.44722509,-66.07123288,San Juan
2016-07-06,22:27:00,9,Otros,18.39046903,-65.96004602,Carolina
2016-07-06,17:56:00,1,Asesinato,18.34905535,-66.17663326,Bayamon
2016-07-06,23:00:00,5,Escalamiento,18.47371106,-66.93911844,Arecibo
2016-07-06,22:40:00,9,Otros,NA,NA,Carolina
2016-07-06,00:00:00,6,Apropiacion Ilegal,17.9738221,-66.09744377,Guayama
2016-07-06,00:45:00,3,Robo,18.36646643,-66.13389902,Bayamon
2016-07-06,21:30:00,6,Apropiacion Ilegal,18.10809549,-66.15959768,Guayama
2016-07-06,15:58:00,7,Vehiculo Hurtado,18.25314227,-65.96993046,Caguas
2016-07-06,06:50:00,6,Apropiacion Ilegal,18.38374504,-66.17844834,Bayamon
2016-07-06,07:48:00,6,Apropiacion Ilegal,18.33770933,-66.98773629,Aguadilla
2016-07-06,09:14:00,6,Apropiacion Ilegal,18.36987942,-66.1102618,Bayamon
2016-07-06,14:00:00,6,Apropiacion Ilegal,18.48005489,-66.76907606,Arecibo
2016-07-06,13:53:00,6,Apropiacion Ilegal,18.2268053,-66.04106404,Caguas
2016-07-06,17:42:00,9,Otros,18.40780832,-67.15113168,Aguadilla
2016-07-06,05:50:00,9,Otros,18.31448554,-65.91267445,Carolina
2016-07-06,12:37:00,7,Vehiculo Hurtado,18.39730162,-66.01989197,San Juan
2016-07-06,16:04:00,5,Escalamiento,18.44724594,-66.06320346,San Juan
2016-07-06,17:00:00,6,Apropiacion Ilegal,18.47884999,-66.69956098,Arecibo
2016-07-06,10:08:00,6,Apropiacion Ilegal,18.39417876,-66.04000772,San Juan
2016-07-06,17:00:00,6,Apropiacion Ilegal,18.43840694,-66.54104056,Arecibo
2016-07-06,02:47:00,4,Agresion Agravada,18.2538496,-65.97620517,Caguas
2016-07-06,12:00:00,9,Otros,18.39654436,-65.96092156,Carolina
2016-07-06,11:14:00,9,Otros,18.37802559,-67.19847408,Aguadilla
2016-07-06,21:11:00,7,Vehiculo Hurtado,18.39312762,-66.08517081,San Juan
2016-07-06,02:47:00,1,Asesinato,18.25382867,-65.97624726,Caguas
2016-07-06,01:00:00,3,Robo,18.45664769,-66.1824832,Bayamon
2016-07-06,12:00:00,6,Apropiacion Ilegal,18.39543045,-65.9736847,Carolina
2016-07-06,10:00:00,7,Vehiculo Hurtado,18.19624109,-66.29641353,Aibonito
2016-07-06,09:47:00,7,Vehiculo Hurtado,18.17423725,-66.11319521,Caguas
2016-07-06,13:00:00,6,Apropiacion Ilegal,NA,NA,Humacao
2016-07-06,23:40:00,9,Otros,18.43633303,-66.00348174,Carolina
2016-07-06,14:57:00,7,Vehiculo Hurtado,18.39536015,-66.14319019,Bayamon
2016-07-06,17:00:00,6,Apropiacion Ilegal,18.4146854,-66.71059544,Arecibo
2016-07-06,11:44:00,5,Escalamiento,18.37499052,-66.16760822,Bayamon
2016-07-06,12:19:00,9,Otros,18.37971152,-67.18469935,Aguadilla
2016-07-06,15:01:00,9,Otros,18.26365825,-66.2709262,Bayamon
2016-07-06,14:30:00,9,Otros,18.44497757,-67.14736191,Aguadilla
2016-07-06,15:00:00,6,Apropiacion Ilegal,18.3642561,-66.13109896,Bayamon
2016-07-06,16:20:00,6,Apropiacion Ilegal,18.39775348,-66.05280521,San Juan
2016-07-06,03:29:00,3,Robo,18.34321269,-66.32851128,Bayamon
2016-07-06,12:45:00,6,Apropiacion Ilegal,18.3808061,-65.9643986,Carolina
2016-07-06,18:12:00,6,Apropiacion Ilegal,18.01167275,-66.61444229,Ponce
2016-07-06,13:08:00,7,Vehiculo Hurtado,18.39875313,-66.16960932,Bayamon
2016-07-06,12:43:00,6,Apropiacion Ilegal,18.40854078,-66.32825004,Bayamon
2016-07-06,11:00:00,4,Agresion Agravada,18.37580121,-65.97271437,Carolina
2016-07-06,18:51:00,9,Otros,18.494931,-67.09646847,Aguadilla
2016-07-06,16:33:00,9,Otros,18.32442047,-67.24477033,Aguadilla
2016-07-06,17:00:00,5,Escalamiento,18.3477365,-67.21202445,Aguadilla
2016-07-06,18:31:00,6,Apropiacion Ilegal,18.42717547,-66.10722196,San Juan
2016-07-06,11:18:00,5,Escalamiento,18.40230513,-66.04378146,San Juan
2016-07-06,20:23:00,9,Otros,18.40414817,-67.09218067,Aguadilla
2016-07-06,10:56:00,6,Apropiacion Ilegal,18.43952431,-66.16767735,Bayamon
2016-07-06,07:35:00,6,Apropiacion Ilegal,18.37281305,-66.00695213,Carolina
2016-07-06,16:31:00,5,Escalamiento,18.25141319,-65.65506077,Fajardo
2016-07-06,16:30:00,9,Otros,18.35369378,-65.98829472,Carolina
2016-07-06,20:45:00,4,Agresion Agravada,18.405769,-66.03791711,San Juan
2016-07-06,10:19:00,5,Escalamiento,18.00582891,-66.62047366,Ponce
2016-07-06,11:41:00,6,Apropiacion Ilegal,18.36518714,-66.07534362,San Juan
2016-07-06,23:13:00,6,Apropiacion Ilegal,18.45674992,-66.08350646,San Juan
